dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],adjective,pca,0.32539857864458377,0.19565036262242594,0.1612634171217439
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adverb,pca,0.11350636826587614,0.25076044001964454,-0.17084937250116347
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],adjective,emb,0.46669599413871765,0.7869471311569214,0.1412905752658844
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adverb,emb,0.3998093008995056,0.7554814219474792,-0.16322463750839233
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,pca,0.4123183412400342,0.09402430863006694,0.3582776400955169
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,pca,0.08706211067871704,0.05981720568055044,-0.08390314189990576
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,emb,0.5310102105140686,0.8496440052986145,0.3486449122428894
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,emb,0.3998093008995056,0.8743031620979309,-0.09544973820447922
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adjective,pca,0.32539857864458377,0.24528566864622883,0.060480767885678396
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],adverb,pca,0.11350636826587614,0.12759577418583168,-0.017991847236062883
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adjective,emb,0.46669599413871765,0.4857683777809143,0.05661976337432861
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],adverb,emb,0.3998093008995056,0.4900035560131073,-0.014309823513031006
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,pca,0.32539857864458377,0.3340326556980576,0.21919162202450432
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,pca,0.11350636826587614,0.30147978802565073,-0.16759943749672362
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,emb,0.46669599413871765,1.3787879943847656,0.2104533612728119
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,emb,0.3998093008995056,1.32779860496521,-0.15779773890972137
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],adjective,pca,0.2701814567048878,0.01729251200763299,0.21455817060500287
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,pca,0.37725703386003506,0.11769320743256753,0.32515919303856805
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],adjective,emb,0.46669599413871765,0.9875718951225281,0.20518171787261963
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,emb,0.538212776184082,0.7762103080749512,0.31982266902923584
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],noun,pca,0.2965229096063896,0.21736224235061602,0.32231223513912
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],verb,pca,0.2917797839351388,0.17767299161087272,0.3607635949743847
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_1],noun,emb,0.5310102105140686,0.9514825940132141,0.30885741114616394
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_1,[unused_2],verb,emb,0.538212776184082,0.9426621198654175,0.36620521545410156
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,pca,0.32539857864458377,0.2966894111650028,0.2402696239676361
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,pca,0.11350636826587614,0.32363678934406664,-0.2387869624963846
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,emb,0.46669599413871765,1.332350730895996,0.22990497946739197
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,emb,0.3998093008995056,1.2748011350631714,-0.22999581694602966
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adverb,pca,0.1772495559374535,0.16685501214453802,0.019065354399282086
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.36231930427777626,0.2557890461953423,0.10829224362639774
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adverb,emb,0.3998093008995056,0.45963481068611145,0.021138012409210205
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.538212776184082,0.4966621398925781,0.10742496699094772
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],noun,pca,0.3603844358757204,0.1444711661629776,0.17768791393793723
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adjective,pca,0.25680786848878234,0.1171479468622066,0.09593034547638109
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],noun,emb,0.5310102105140686,0.6737841963768005,0.16866904497146606
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adjective,emb,0.46669599413871765,0.765105664730072,0.07991228997707367
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],adverb,pca,0.1772495559374535,0.20729536802499443,-0.005168209710787047
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],verb,pca,0.36231930427777626,0.13138592966181478,0.23786946642806495
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],adverb,emb,0.3998093008995056,0.6453293561935425,0.0066772401332855225
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],verb,emb,0.538212776184082,0.535132884979248,0.22524060308933258
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,pca,0.2965229096063896,0.18822847796436576,0.29377858458017486
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,pca,0.2917797839351388,0.20413439143830633,0.38840942066149803
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,emb,0.5310102105140686,1.0816320180892944,0.28148430585861206
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,emb,0.538212776184082,0.9988628029823303,0.3942890465259552
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,pca,0.3603844358757204,0.13809460696801532,0.1815475298234991
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adjective,pca,0.25680786848878234,0.1138699569644754,0.10263063060097503
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,emb,0.5310102105140686,0.6935678720474243,0.1733074188232422
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adjective,emb,0.46669599413871765,0.7844510674476624,0.08622051775455475
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,pca,0.4123183412400342,0.07560272773498022,0.39147170592806874
checkpoints/smolm-autoreg-bpe-seed_777/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,pca,0.08706211067871704,0.0598004097345106,-0.06514520467487503
