dirkey,word,pc1,pc2,cat,type,state
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,little,0.5892722883007946,0.025961174975558655,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,big,0.6252122154517868,0.1573750804607976,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,funny,0.43801083795126444,0.022764352312755885,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,new,0.4473406909037265,0.04561908532394306,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,careful,0.06318289694533054,0.1009146632597523,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,called,0.04283152647045576,-0.3881939979532429,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,hot,0.382000126651812,0.07903298092404214,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,looking,0.16559622053947826,-0.36964931306707843,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,cold,0.397308702530842,0.02133888588655855,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_888/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,ready,0.10195813144395988,-0.18992944068172635,adjective,real,none
