dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,pca,0.0684224052613424,0.16022487414388703,-0.0009326716166734583
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,emb,0.4654445946216583,1.784218668937683,0.3923831880092621
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,emb,0.3896147906780243,1.6754201650619507,-0.004658117890357971
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adverb,pca,0.16331279221983894,0.17446896609373774,-0.009406811150084043
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.3685859433185704,0.22799704252741496,0.5740816312945751
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adverb,emb,0.3896147906780243,1.2619694471359253,0.029567986726760864
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.5421765446662903,1.1948609352111816,0.5554484724998474
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,pca,0.350315091284345,0.3033861466779533,0.057799900603849624
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adjective,pca,0.20834517650512246,0.18648078727007594,0.009111409126152353
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,emb,0.527340829372406,0.5030462145805359,0.054346635937690735
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adjective,emb,0.4654445946216583,0.44070518016815186,0.008095189929008484
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adverb,pca,0.16331279221983894,0.16492445652222631,-0.0012476016143654622
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,pca,0.3685859433185704,0.11458631417589565,0.27562101827512975
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adverb,emb,0.3896147906780243,0.7353637218475342,0.027648210525512695
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,emb,0.5421765446662903,0.6468804478645325,0.2594378590583801
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,pca,0.2842407586381358,0.16758677108234496,0.30790848503218854
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,pca,0.2799845428111788,0.1611168175663542,0.29302715257701356
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,emb,0.527340829372406,0.9358840584754944,0.3034818768501282
