dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],adjective,pca,0.3279061500395375,0.305891004546899,0.01906329890929645
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adverb,pca,0.10070563417265523,0.1001021225010901,-0.002344340150915475
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],adjective,emb,0.46941903233528137,0.44896960258483887,0.017413988709449768
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adverb,emb,0.39103180170059204,0.386567085981369,-0.001542016863822937
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,pca,0.4089091260755534,0.29985765024254907,0.10902414280326084
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,pca,0.09074581191094311,0.07816803801838565,-0.014271872491260412
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,emb,0.5245234966278076,0.49035584926605225,0.11025505512952805
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],adverb,emb,0.39103180170059204,0.44749754667282104,-0.019402742385864258
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],adjective,pca,0.3279061500395375,0.29323733921836886,0.02826312779831952
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adverb,pca,0.10070563417265523,0.09147822776544148,-0.009141272362254343
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],adjective,emb,0.46941903233528137,0.4416210949420929,0.025817573070526123
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adverb,emb,0.39103180170059204,0.3898266553878784,-0.007134824991226196
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,pca,0.3279061500395375,0.1784217895482953,0.1349084000471775
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,pca,0.10070563417265523,0.1057688427635664,-0.04088579356783412
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,emb,0.46941903233528137,0.5578511357307434,0.1265137493610382
checkpoints/smolm-autoreg-bpe-seed_333/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],adverb,emb,0.39103180170059204,0.5607258081436157,-0.03533341735601425
