dirkey,word,pc1,pc2,cat,type,state
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,little,0.5572522319372064,-0.11347214935682576,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,big,0.6638732381220513,-0.16270215108387573,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,funny,0.4412784955986536,-0.114445161530684,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,new,0.4824605276743873,-0.08755589064427508,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,careful,0.043903615774657935,-0.16155881815613735,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,called,0.052626096769260264,0.4236289094660451,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,hot,0.3831740815512279,-0.13995035148942728,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,looking,0.14534753849432266,0.45263798990064885,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,cold,0.3833488440693693,-0.04514623862586684,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,ready,0.1396236210643798,0.21673122293532987,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,poor,0.18684527880319884,-0.0021490562066430537,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,old,0.41661986685034913,-0.09598150513181827,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,green,0.3394280792981355,-0.00267508816348066,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,silly,0.32171673158392833,-0.1063978091056166,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,tired,0.25816765036842704,0.0925550247273259,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,supposed,0.04072303288757311,0.420302892075668,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,dirty,0.38692015194772206,0.04971782692943782,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,bad,0.4107182283660717,-0.09619746916643658,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,finished,0.027776267891509006,0.49542649861160426,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,cute,0.4051245858953724,-0.13921345023970919,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,different,0.24595284420488295,0.008598331618315164,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,happy,0.3699480526434551,-0.09179349460408467,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_222/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,broke,-0.02407954238144218,0.4116565076022331,adjective,real,none
