dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],adverb,emb,0.3950114846229553,1.1873538494110107,-0.223760187625885
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],adjective,pca,0.31691967407899896,0.1522408425568023,0.16490433099543061
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adverb,pca,0.09466804245699913,0.21332613254928035,-0.1351056339884383
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],adjective,emb,0.464725136756897,0.7403060793876648,0.14740268886089325
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adverb,emb,0.3950114846229553,0.6819992661476135,-0.12333323806524277
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],adjective,pca,0.25517246624014334,0.022490296435388288,0.18696916099405192
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,pca,0.371803741716927,0.1414455487854863,0.25575876567336264
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],adjective,emb,0.464725136756897,0.7546489238739014,0.18211275339126587
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,emb,0.5382936000823975,0.6335659027099609,0.2592010796070099
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,pca,0.3033920880868708,0.2020253364053254,0.09509112506263703
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],verb,pca,0.31323962747812517,0.22593738910163033,0.07648499476320329
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,emb,0.5260676741600037,0.49456968903541565,0.0939294770359993
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],verb,emb,0.5382936000823975,0.47360745072364807,0.07303182780742645
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],adjective,pca,0.31691967407899896,0.14375231356810012,0.16803246478821007
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],adverb,pca,0.09466804245699913,0.21389534707868496,-0.1329177836718528
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],adjective,emb,0.464725136756897,0.7320711612701416,0.14899322390556335
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],adverb,emb,0.3950114846229553,0.6666543483734131,-0.12187950313091278
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adverb,pca,0.17670694008171292,0.15649323886076816,0.021136962867403686
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.3610444357021448,0.15994191881872222,0.22178581205355175
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adverb,emb,0.3950114846229553,0.5804082155227661,0.03430229425430298
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.5382936000823975,0.5400835871696472,0.22117623686790466
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],noun,pca,0.35377934305981545,0.12491366926295537,0.2030839328911458
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adjective,pca,0.24322075490596923,0.13551358477670536,0.04165258135041895
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],noun,emb,0.5260676741600037,0.709373950958252,0.19531065225601196
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adjective,emb,0.464725136756897,0.7452791333198547,0.03135403245687485
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],adverb,pca,0.17670694008171292,0.18072225679876971,3.6647461358257916e-05
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],verb,pca,0.3610444357021448,0.23784736929855563,0.13269771178721057
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],adverb,emb,0.3950114846229553,0.4599536955356598,0.009053915739059448
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],verb,emb,0.5382936000823975,0.47369202971458435,0.13068319857120514
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,pca,0.3033920880868708,0.13796006899011015,0.159206763303015
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,pca,0.31323962747812517,0.15045117487857668,0.14029919273351862
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],noun,emb,0.5260676741600037,0.587189793586731,0.15917231142520905
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,emb,0.5382936000823975,0.5290964841842651,0.13213540613651276
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,pca,0.35377934305981545,0.11421892753661025,0.20956831540034226
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adjective,pca,0.24322075490596923,0.13563049120429405,0.04271819111876156
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,emb,0.5260676741600037,0.7292993068695068,0.20114731788635254
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adjective,emb,0.464725136756897,0.76091068983078,0.030485056340694427
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],noun,pca,0.4081139181255026,0.3790017104123895,0.02911244024868742
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adverb,pca,0.08738087954147873,0.08211992484826468,-0.005359881910618203
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],noun,emb,0.5260676741600037,0.5010309219360352,0.02820788323879242
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],adverb,emb,0.3950114846229553,0.39092257618904114,-0.0066688209772109985
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adverb,pca,0.17670694008171292,0.18587743298080217,-0.0029025081233374217
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],verb,pca,0.3610444357021448,0.2406540499962649,0.12995662880494052
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adverb,emb,0.3950114846229553,0.4546175003051758,0.007084310054779053
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],verb,emb,0.5382936000823975,0.47306177020072937,0.12759773433208466
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adjective,pca,0.25517246624014334,0.02470338546088062,0.1838998697869036
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],verb,pca,0.371803741716927,0.1247854695020623,0.2742180558986965
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adjective,emb,0.464725136756897,0.7648342847824097,0.17766326665878296
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],verb,emb,0.5382936000823975,0.6091828942298889,0.2772318124771118
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],noun,pca,0.3033920880868708,0.11884988591943747,0.17905867869382702
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.31323962747812517,0.17110997441833345,0.12091091061195726
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],noun,emb,0.5260676741600037,0.5994898676872253,0.17668591439723969
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.5382936000823975,0.5396886467933655,0.11830459535121918
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],noun,pca,0.3033920880868708,0.10949949214293737,0.19814269248350624
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,pca,0.31323962747812517,0.1750144559584565,0.11835791308477456
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_1],noun,emb,0.5260676741600037,0.5755756497383118,0.19509972631931305
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_5,[unused_2],verb,emb,0.5382936000823975,0.5256794095039368,0.11204196512699127
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],noun,pca,0.35377934305981545,0.11503964778464637,0.20624825453247253
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],adjective,pca,0.24322075490596923,0.1363972298261636,0.042439888781231644
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_1],noun,emb,0.5260676741600037,0.7479618787765503,0.19773167371749878
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],adjective,emb,0.464725136756897,0.7698232531547546,0.03090076893568039
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,pca,0.25517246624014334,0.13901852365223505,0.08822108380405864
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,pca,0.371803741716927,0.23029449200711713,0.14279342082469507
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,emb,0.464725136756897,0.515869140625,0.08466649800539017
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,emb,0.5382936000823975,0.4856175184249878,0.14263957738876343
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],adverb,pca,0.17670694008171292,0.1834723421723251,-0.0011600108124293351
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],verb,pca,0.3610444357021448,0.22734504876908418,0.14355181774233539
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_1],adverb,emb,0.3950114846229553,0.46077924966812134,0.009513631463050842
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_4,[unused_2],verb,emb,0.5382936000823975,0.47384965419769287,0.14165045320987701
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,pca,0.35377934305981545,0.11592858133173065,0.209237274153051
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adjective,pca,0.24322075490596923,0.13954788222460812,0.04238865652964845
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,emb,0.5260676741600037,0.7569705843925476,0.20055916905403137
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adjective,emb,0.464725136756897,0.7811359167098999,0.030188165605068207
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],noun,pca,0.35377934305981545,0.11428408408411984,0.20799122845483686
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adjective,pca,0.24322075490596923,0.12971729590321504,0.04884533558488306
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],noun,emb,0.5260676741600037,0.737932562828064,0.19931475818157196
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adjective,emb,0.464725136756897,0.7681670784950256,0.036710225045681
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,pca,0.3033920880868708,0.1312843605815098,0.16855220665857515
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,pca,0.31323962747812517,0.14982975251835529,0.1471325354027196
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],noun,emb,0.5260676741600037,0.5884492993354797,0.16490603983402252
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_nv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,emb,0.5382936000823975,0.5218062996864319,0.1428566873073578
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adjective,pca,0.31691967407899896,0.14916346584811663,0.16436354294015523
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adverb,pca,0.09466804245699913,0.20311076799578417,-0.12491785875252404
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],adjective,emb,0.464725136756897,0.7281147241592407,0.14700675010681152
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adverb,emb,0.3950114846229553,0.6512441039085388,-0.11373955756425858
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],adverb,pca,0.17670694008171292,0.17423738497125557,0.0046089574929983335
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],verb,pca,0.3610444357021448,0.2507335831001847,0.11690907831597985
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],adverb,emb,0.3950114846229553,0.43016839027404785,0.014155492186546326
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],verb,emb,0.5382936000823975,0.4690198004245758,0.11471452564001083
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],noun,pca,0.4081139181255026,0.37840079638672874,0.029719267592540843
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adverb,pca,0.08738087954147873,0.08218257080909494,-0.005392092363840806
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],noun,emb,0.5260676741600037,0.49945011734962463,0.029032185673713684
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adverb,emb,0.3950114846229553,0.39392995834350586,-0.00640164315700531
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,pca,0.4081139181255026,0.3876584803285711,0.0204593078752974
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adverb,pca,0.08738087954147873,0.08117756739172102,-0.006205275145851202
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_1],noun,emb,0.5260676741600037,0.5071348547935486,0.020027562975883484
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_5,[unused_2],adverb,emb,0.3950114846229553,0.39174211025238037,-0.006696164608001709
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adjective,pca,0.25517246624014334,0.08616361408516042,0.13586001734383252
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,pca,0.371803741716927,0.19286479861371414,0.19030963985698135
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_1],adjective,emb,0.464725136756897,0.5717509984970093,0.13325664401054382
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_2,[unused_2],verb,emb,0.5382936000823975,0.5401389002799988,0.19175928831100464
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,pca,0.25517246624014334,0.09574146463873671,0.2854594606655055
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,pca,0.371803741716927,0.13102496030277536,0.4680015527660267
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_1],adjective,emb,0.464725136756897,1.1434597969055176,0.27377793192863464
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_3,[unused_2],verb,emb,0.5382936000823975,1.020721673965454,0.4779707193374634
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,pca,0.4081139181255026,0.37841457586557325,0.02970980473578852
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adverb,pca,0.08738087954147873,0.08437743127922889,-0.003146240049093002
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,emb,0.5260676741600037,0.5022184252738953,0.029428407549858093
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_advn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adverb,emb,0.3950114846229553,0.3864252269268036,-0.004297360777854919
