dirkey,word,pc1,pc2,cat,type,state
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,little,0.5836372582643554,-0.11361979856328368,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,big,0.6554126443443391,-0.21195430734700402,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,funny,0.44773829289693146,-0.061344518020069516,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,new,0.496036674167512,-0.08325956507778905,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,careful,-0.040797453726030164,-0.19691472259290113,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,called,0.017292845467156728,0.48641679615023914,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,hot,0.38437590695913193,-0.14558639098338058,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,looking,0.1396177690399182,0.3059482663467545,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,cold,0.4031764716803996,-0.02972542574531896,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,ready,0.12614695816413726,0.15550650378503977,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,poor,0.1957864999503402,-0.0002983453740248856,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,old,0.47567621476382627,-0.07309275551915008,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,green,0.40901098354116555,0.03355482168606222,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,silly,0.34575414718848907,-0.03279567455808989,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,tired,0.2910235685672386,0.07827883920132148,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,supposed,0.02594981694961011,0.46292009410920154,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,dirty,0.3957281212417202,0.030739986804669404,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,bad,0.36623496835903246,-0.1302432479155718,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,finished,0.008603385473411747,0.3772932863550089,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,cute,0.3856723364768172,-0.09204447813576655,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,different,0.2828788031326654,-0.02051157830717337,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,happy,0.34177840305125745,-0.08383643212521738,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,broke,-0.008842438094288528,0.406957323926902,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,used,0.10612522934536685,0.43184647359941447,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,white,0.37832090636432314,0.034075777375831486,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,broken,0.2551649989614835,0.2606256283197617,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,hungry,0.26331091714895843,0.11371431674228133,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,wrong,0.053484289331881776,0.14862957656386616,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,wet,0.30323859031718475,0.036658972634591794,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,stuck,0.11357233131542162,0.32882918138234657,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,yummy,0.1958577860524091,-0.07538229765511834,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,beautiful,0.28796437138527997,-0.1531818540871737,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,bigger,0.3152550333293777,0.07896220484337302,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,small,0.3499772916017311,-0.17568512782262544,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,lost,0.06383705026710254,0.3792224490443364,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,pink,0.40380904427361447,0.10887982100333134,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,fine,-0.024683234928934022,-0.10576044955227615,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,full,0.21125141621584959,0.0663895187192787,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,busy,0.23634444255446949,-0.04969873842641657,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,awful,-0.10561213886348704,-0.05755972988710913,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,sick,0.19411935607817968,0.08803981053964757,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,soft,0.32541050358400675,-0.23593436679790808,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,sad,0.31034098179754926,-0.032470356146745344,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,heavy,0.29371748243530044,-0.20572049078318247,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,dressed,0.005710390520343537,0.3508003396626423,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,quiet,0.18670323857199847,-0.2419391436872244,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,tiny,0.3929163767580392,-0.08461244253406933,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_111/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,high,0.17638007246622514,-0.4064460531455416,adjective,real,none
