dirkey,word,pc1,pc2,cat,type,state
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,little,0.5678286486006218,0.10001170160782415,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,big,0.61843533900925,0.1874076026128988,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,funny,0.45865095021659386,0.036568037074512956,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,new,0.5040475841573521,0.04680021418115667,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,careful,-0.024315065528446443,0.12813589643355125,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,called,0.029960037785056404,-0.4724990244801878,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,hot,0.4237895802800279,0.15623441788634476,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,looking,0.18238248313286742,-0.3238053380410282,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,cold,0.38709695906487224,0.0699181896917388,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,ready,0.12646203758979255,-0.12516196453134842,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,poor,0.21631835908015118,-0.04773842867753591,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,old,0.46253046463529085,0.023428150241219872,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,green,0.4001020232307956,-0.09658338157226816,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,silly,0.38193139843461416,0.039660020384217516,adjective,real,none
checkpoints/smolm-autoreg-bpe-seed_999/unused_pairs_1/childes_adjadv_unused_token_numbers_1_2_learning_rate_0.001_seed_5,tired,0.2525339292739711,-0.0052276804335259315,adjective,real,none
